customer_id,age,gender,region,plan_type,tenure_months,days_since_last_purchase,purchase_frequency,avg_order_value,total_spend,login_frequency_monthly,email_open_rate,pages_per_session,support_tickets,avg_resolution_days,complaints,churn,rfm_score,engagement_score,support_risk,gender_enc,region_enc,plan_type_enc,churn_probability,risk_tier
CUST0724,25,Male,North,Basic,50,65,3.8,38.7,612.75,0.1,0.12,1.1,1,2.7,1,1,0.28208333333333335,0.05233333333333333,2.192857142857143,1,1,0,0.9378,High risk
CUST0725,58,Female,East,Basic,48,119,0.9,87.87,316.33,0.0,0.34,4.1,1,1.2,0,1,0.09230833333333333,0.15666666666666668,0.08571428571428572,0,0,0,0.9815,High risk
CUST0726,56,Male,North,Standard,41,95,3.5,53.5,639.77,1.3,0.49,6.7,1,0.5,0,1,0.18916666666666668,0.258,0.03571428571428571,1,1,2,0.9114,High risk
CUST0727,18,Male,South,Basic,19,95,0.5,108.01,85.51,2.6,0.25,2.1,0,3.0,0,1,0.1820916666666667,0.14633333333333334,0.21428571428571427,1,2,0,0.9944,High risk
CUST0728,20,Male,West,Standard,22,106,1.6,74.46,218.42,9.5,0.26,6.2,1,0.5,1,1,0.13671666666666668,0.319,2.0357142857142856,1,3,2,0.9865,High risk
CUST0729,30,Male,West,Standard,5,57,6.1,75.23,191.21,8.0,0.08,6.1,2,2.5,0,1,0.3794416666666667,0.23866666666666664,0.17857142857142858,1,3,2,0.8118,High risk
CUST0730,45,Female,South,Basic,59,55,2.3,126.87,1434.69,1.6,0.37,1.5,0,4.8,0,0,0.3626416666666667,0.15766666666666668,0.34285714285714286,0,2,0,0.0835,Low risk
CUST0731,66,Female,South,Basic,2,106,4.0,42.72,28.48,1.4,0.51,4.7,2,0.9,0,1,0.15226666666666666,0.23900000000000002,0.0642857142857143,0,2,0,0.9817,High risk
CUST0732,42,Female,West,Standard,30,53,4.2,81.47,855.44,1.3,0.58,4.3,3,0.5,2,1,0.364725,0.253,4.035714285714286,0,3,2,0.8344,High risk
CUST0733,50,Female,North,Basic,47,56,7.4,69.6,2017.24,2.1,0.15,3.6,0,0.5,0,0,0.4008333333333333,0.128,0.03571428571428571,0,1,0,0.1063,Low risk
CUST0734,55,Male,North,Standard,39,98,1.6,90.97,473.04,3.4,0.11,1.0,2,1.7,0,1,0.1771416666666667,0.10300000000000001,0.12142857142857143,1,1,2,0.9951,High risk
CUST0735,23,Female,South,Standard,4,9,4.6,132.88,203.75,2.9,0.22,3.5,2,5.7,2,1,0.5612333333333334,0.161,4.4071428571428575,0,2,2,0.6628,Medium risk
CUST0736,61,Male,North,Premium,33,22,13.0,56.84,2032.03,1.2,0.18,3.7,2,1.4,0,0,0.6015333333333334,0.12333333333333334,0.09999999999999999,1,1,1,0.0057,Low risk
CUST0737,62,Male,West,Standard,13,13,5.2,39.08,220.15,0.7,0.08,1.0,2,0.5,1,1,0.48023333333333335,0.049,2.0357142857142856,1,3,2,0.6479,Medium risk
CUST0738,49,Male,North,Standard,20,89,2.7,50.72,228.24,0.1,0.05,1.4,6,2.0,0,1,0.19285000000000002,0.03533333333333333,0.14285714285714285,1,1,2,0.9895,High risk
CUST0739,62,Male,South,Standard,54,48,4.0,68.02,1224.36,0.8,0.15,2.1,2,2.6,0,1,0.3666833333333333,0.08633333333333335,0.18571428571428572,1,2,2,0.4967,Medium risk
CUST0740,64,Male,West,Basic,7,18,5.4,76.93,242.33,6.1,0.12,1.9,1,1.0,0,0,0.4986083333333333,0.16299999999999998,0.07142857142857142,1,3,0,0.1096,Low risk
CUST0741,38,Female,North,Basic,15,115,3.8,78.44,372.59,1.4,0.49,4.7,1,2.6,0,1,0.1485333333333333,0.233,0.18571428571428572,0,1,0,0.9466,High risk
CUST0742,33,Female,East,Premium,23,76,0.5,129.08,123.7,3.2,0.09,5.8,1,0.8,1,1,0.26298333333333335,0.15766666666666668,2.057142857142857,0,0,1,0.9745,High risk
CUST0743,38,Female,West,Standard,14,40,0.9,123.75,129.94,4.5,0.18,3.4,2,3.1,0,1,0.38554166666666667,0.17433333333333334,0.22142857142857145,0,3,2,0.8703,High risk
CUST0744,28,Female,West,Premium,23,17,6.7,114.09,1465.11,10.9,0.08,5.5,1,0.8,0,0,0.5556583333333334,0.279,0.05714285714285715,0,3,1,0.0302,Low risk
CUST0745,54,Male,East,Premium,19,15,1.3,150.43,309.64,11.0,0.2,5.9,4,0.6,1,0,0.4981083333333334,0.322,2.0428571428571427,1,0,1,0.1024,Low risk
CUST0746,53,Female,East,Premium,54,106,5.3,99.72,2378.32,6.8,0.46,3.8,0,4.2,0,1,0.2225166666666667,0.30200000000000005,0.3,0,0,1,0.9238,High risk
CUST0747,52,Male,West,Premium,29,15,1.9,108.25,497.05,0.2,0.26,4.8,0,1.6,0,1,0.47345833333333337,0.14533333333333331,0.1142857142857143,1,3,1,0.8664,High risk
CUST0748,36,Female,East,Standard,56,79,3.0,99.14,1387.96,4.3,0.04,3.6,1,0.7,1,1,0.2717833333333334,0.13166666666666668,2.05,0,0,2,0.9001,High risk
CUST0749,37,Male,South,Basic,20,63,0.5,94.23,78.53,7.7,0.2,1.8,0,5.5,0,1,0.277275,0.21233333333333332,0.39285714285714285,1,2,0,0.9599,High risk
CUST0750,35,Male,South,Standard,29,119,0.8,86.83,167.87,0.1,0.21,2.5,1,2.3,0,1,0.08969166666666664,0.098,0.16428571428571428,1,2,2,0.9955,High risk
CUST0751,64,Female,South,Basic,24,39,12.6,63.09,1589.87,4.0,0.18,4.7,4,0.5,0,0,0.543075,0.18333333333333335,0.03571428571428571,0,2,0,0.0135,Low risk
CUST0752,58,Male,West,Standard,18,13,8.8,37.6,496.32,9.8,0.45,3.8,1,1.9,1,0,0.542,0.349,2.1357142857142857,1,3,2,0.0218,Low risk
CUST0753,66,Male,East,Standard,10,81,4.2,71.08,248.78,3.2,0.53,5.5,0,4.1,0,1,0.26273333333333326,0.2856666666666667,0.2928571428571428,1,0,2,0.8785,High risk
CUST0754,31,Female,East,Standard,41,32,2.5,91.97,785.58,0.0,0.55,1.0,0,2.4,0,0,0.41372500000000006,0.17833333333333334,0.17142857142857143,0,0,2,0.0955,Low risk
CUST0755,32,Male,North,Basic,57,9,4.5,77.17,1649.51,0.1,0.28,1.0,3,0.6,0,0,0.5130583333333334,0.099,0.04285714285714286,1,1,0,0.0337,Low risk
CUST0756,48,Female,North,Basic,8,40,3.9,43.04,111.9,2.7,0.67,1.0,2,2.1,0,0,0.37078333333333335,0.25933333333333336,0.15,0,1,0,0.1631,Low risk
CUST0757,18,Female,East,Standard,26,20,3.4,70.02,515.81,0.8,0.37,4.3,0,1.9,1,0,0.4511833333333334,0.18166666666666667,2.1357142857142857,0,0,2,0.0818,Low risk
CUST0758,20,Female,East,Basic,29,90,0.5,68.46,82.72,5.5,0.06,1.2,0,3.4,0,1,0.1658,0.12566666666666665,0.24285714285714285,0,0,0,0.9898,High risk
CUST0759,33,Male,East,Premium,10,91,4.0,73.13,243.77,6.2,0.27,4.6,2,0.5,1,1,0.22760833333333336,0.24566666666666667,2.0357142857142856,1,0,1,0.9523,High risk
CUST0760,40,Male,West,Basic,17,85,5.9,89.73,749.99,1.0,0.32,5.5,0,2.4,0,0,0.2946916666666667,0.186,0.17142857142857143,1,3,0,0.9681,High risk
CUST0761,28,Male,East,Basic,2,82,20.0,96.19,320.63,11.0,0.01,7.0,2,0.5,1,0,0.556825,0.2796666666666667,2.0357142857142856,1,0,0,0.0486,Low risk
CUST0762,29,Female,North,Basic,6,77,0.5,60.0,15.0,2.9,0.16,6.8,1,2.4,1,1,0.20208333333333334,0.187,2.1714285714285713,0,1,0,0.9649,High risk
CUST0763,27,Male,West,Standard,58,80,5.2,104.43,2624.67,0.8,0.13,2.6,1,6.5,0,1,0.31135833333333335,0.08700000000000001,0.4642857142857143,1,3,2,0.9404,High risk
CUST0764,49,Female,East,Standard,5,73,3.4,108.95,154.35,7.2,0.06,1.0,1,0.5,0,1,0.3069583333333334,0.15133333333333335,0.03571428571428571,0,0,2,0.9678,High risk
CUST0765,33,Female,North,Basic,28,63,2.3,84.61,454.07,7.8,0.31,2.7,1,0.7,0,0,0.30075833333333335,0.259,0.049999999999999996,0,1,0,0.7712,High risk
CUST0766,25,Male,West,Basic,41,76,0.5,94.94,162.19,5.1,0.07,6.0,2,1.7,1,1,0.23453333333333337,0.186,2.1214285714285714,1,3,0,0.9462,High risk
CUST0767,55,Female,East,Standard,5,44,2.1,104.53,91.46,9.6,0.42,3.2,0,2.6,0,0,0.3771916666666667,0.3286666666666667,0.18571428571428572,0,0,2,0.1824,Low risk
CUST0768,29,Male,East,Basic,18,38,1.8,42.07,113.59,6.7,0.3,4.0,3,0.8,1,1,0.3398916666666667,0.255,2.057142857142857,1,0,0,0.8079,High risk
CUST0769,41,Male,East,Standard,26,83,1.4,106.64,323.47,10.7,0.34,2.9,0,2.2,0,1,0.23670000000000002,0.319,0.15714285714285717,1,0,2,0.976,High risk
CUST0770,45,Male,West,Standard,20,60,5.3,51.3,453.15,2.8,0.3,7.2,1,4.6,0,1,0.3355,0.2326666666666667,0.32857142857142857,1,3,2,0.8878,High risk
CUST0771,25,Male,North,Basic,41,71,4.8,54.22,889.21,6.9,0.25,2.0,2,2.6,0,1,0.29251666666666665,0.21666666666666667,0.18571428571428572,1,1,0,0.9384,High risk
CUST0772,45,Male,North,Basic,49,99,3.6,80.89,1189.08,30.0,0.23,4.1,2,2.5,0,0,0.20040833333333335,0.6236666666666666,0.17857142857142858,1,1,0,0.0811,Low risk
CUST0773,53,Female,South,Premium,27,48,11.2,10.68,269.14,6.5,0.48,6.2,2,1.0,0,0,0.44489999999999996,0.33499999999999996,0.07142857142857142,0,2,1,0.017,Low risk
CUST0774,43,Female,East,Standard,49,18,1.7,80.27,557.21,0.6,0.33,7.7,0,4.8,0,1,0.4366416666666667,0.21166666666666667,0.34285714285714286,0,0,2,0.808,High risk
CUST0775,25,Female,South,Standard,12,16,1.1,104.45,114.9,3.7,0.19,2.6,5,0.6,0,0,0.45295833333333335,0.15333333333333335,0.04285714285714286,0,2,2,0.0513,Low risk
CUST0776,67,Male,South,Basic,7,55,4.3,25.62,64.26,4.4,0.36,5.9,1,0.5,0,1,0.3132666666666667,0.26,0.03571428571428571,1,2,0,0.8498,High risk
CUST0777,45,Male,North,Standard,59,39,0.9,107.67,476.44,1.0,0.41,2.7,0,0.9,0,0,0.375475,0.17566666666666667,0.0642857142857143,1,1,2,0.0431,Low risk
CUST0778,45,Male,West,Basic,3,68,1.5,54.04,20.26,16.5,0.47,6.8,1,2.1,0,0,0.24461666666666668,0.5066666666666667,0.15,1,3,0,0.1273,Low risk
CUST0779,54,Female,West,Standard,10,59,1.0,81.21,67.68,1.0,0.21,7.5,3,4.0,0,1,0.2885083333333333,0.17966666666666667,0.2857142857142857,0,3,2,0.956,High risk
CUST0780,58,Male,North,Premium,34,89,0.5,58.39,82.72,1.0,0.38,2.2,0,0.5,0,1,0.16074166666666667,0.15999999999999998,0.03571428571428571,1,1,1,0.9687,High risk
CUST0781,53,Female,West,Basic,25,96,7.0,92.19,1344.44,12.3,0.15,5.3,1,3.4,2,1,0.27932499999999993,0.32066666666666666,4.242857142857143,0,3,0,0.9813,High risk
CUST0782,44,Female,South,Basic,35,62,1.2,105.75,370.12,3.1,0.14,6.2,0,3.4,0,1,0.30245833333333333,0.17633333333333334,0.24285714285714285,0,2,0,0.925,High risk
CUST0783,34,Male,East,Basic,16,104,2.6,94.41,327.29,0.3,0.45,3.4,1,1.8,0,1,0.17750833333333332,0.18533333333333335,0.1285714285714286,1,0,0,0.9626,High risk
CUST0784,26,Male,North,Basic,2,13,0.5,74.88,6.24,4.6,0.25,5.1,3,2.9,1,0,0.4278166666666667,0.21966666666666668,2.2071428571428573,1,1,0,0.1134,Low risk
CUST0785,50,Female,East,Basic,24,109,4.8,60.72,582.91,4.6,0.12,5.2,1,0.5,0,1,0.17126666666666668,0.182,0.03571428571428571,0,0,0,0.9749,High risk
CUST0786,37,Male,West,Basic,10,81,1.6,72.92,97.23,0.3,0.2,8.0,0,0.5,1,1,0.21876666666666664,0.1716666666666667,2.0357142857142856,1,3,0,0.9622,High risk
CUST0787,30,Female,East,Premium,38,113,5.5,94.68,1649.01,18.0,0.12,1.0,0,4.0,0,1,0.19848333333333334,0.3493333333333333,0.2857142857142857,0,0,1,0.9567,High risk
CUST0788,45,Male,West,Standard,22,101,2.1,95.71,368.48,3.9,0.51,3.9,0,1.4,0,1,0.17984166666666668,0.27,0.09999999999999999,1,3,2,0.9788,High risk
CUST0789,65,Male,West,Basic,26,6,0.9,91.52,178.46,4.1,0.12,1.5,0,0.6,0,0,0.47201666666666664,0.12433333333333334,0.04285714285714286,1,3,0,0.0988,Low risk
CUST0790,46,Female,South,Premium,43,83,2.9,36.52,379.5,3.7,0.57,4.0,0,2.3,0,1,0.20451666666666668,0.286,0.16428571428571428,0,2,1,0.9655,High risk
CUST0791,30,Male,West,Basic,55,77,0.6,74.31,204.35,4.7,0.32,2.4,0,4.4,0,1,0.21575833333333333,0.20633333333333334,0.31428571428571433,1,3,0,0.9591,High risk
CUST0792,63,Female,South,Premium,39,60,2.3,56.0,418.6,1.5,0.26,3.5,3,2.0,1,0,0.2869166666666667,0.14966666666666667,2.142857142857143,0,2,1,0.9806,High risk
CUST0793,52,Male,South,Basic,27,90,1.5,94.95,320.46,1.7,0.18,2.3,2,0.9,0,1,0.205375,0.11299999999999999,0.0642857142857143,1,2,0,0.9764,High risk
CUST0794,23,Female,South,Premium,29,14,9.7,52.05,1220.14,3.6,0.21,4.3,4,1.3,1,0,0.5664583333333333,0.18033333333333335,2.092857142857143,0,2,1,0.0094,Low risk
CUST0795,35,Female,North,Standard,47,95,0.5,88.56,173.43,8.2,0.35,6.1,1,2.8,0,1,0.16588333333333335,0.32299999999999995,0.19999999999999998,0,1,2,0.9773,High risk
CUST0796,68,Male,North,Premium,38,54,4.7,66.53,990.19,0.3,0.27,3.3,0,0.5,0,1,0.3576916666666667,0.13,0.03571428571428571,1,1,1,0.7832,High risk
CUST0797,22,Female,West,Premium,20,4,0.8,18.63,24.84,4.6,0.22,6.9,1,0.5,0,0,0.41619166666666674,0.2346666666666667,0.03571428571428571,0,3,1,0.0455,Low risk
CUST0798,64,Male,South,Basic,27,39,1.5,102.93,347.39,8.2,0.32,6.1,0,1.2,0,1,0.382025,0.314,0.08571428571428572,1,2,0,0.7923,High risk
CUST0799,42,Male,North,Premium,41,72,2.1,74.24,532.67,0.9,0.13,8.1,1,1.9,1,1,0.2586166666666667,0.16199999999999998,2.1357142857142857,1,1,1,0.9514,High risk
CUST0800,19,Male,South,Basic,54,25,9.5,113.28,4842.72,0.1,0.32,4.8,0,0.8,0,0,0.5773166666666667,0.16166666666666668,0.05714285714285715,1,2,0,0.0168,Low risk
CUST0801,27,Female,East,Basic,20,77,1.1,25.04,45.91,1.9,0.24,3.9,0,0.7,0,1,0.18344999999999997,0.15566666666666668,0.049999999999999996,0,0,0,0.8968,High risk
CUST0802,47,Female,East,Basic,44,32,0.5,66.25,121.46,4.4,0.27,1.0,1,0.5,1,1,0.3572916666666667,0.16766666666666666,2.0357142857142856,0,0,0,0.8687,High risk
CUST0803,67,Male,East,Standard,19,59,1.5,68.51,162.71,0.7,0.21,2.4,0,0.5,1,1,0.286675,0.10666666666666666,2.0357142857142856,1,0,2,0.9775,High risk
CUST0804,62,Male,West,Basic,20,102,0.5,83.11,69.26,2.8,0.2,3.6,2,0.7,2,1,0.13800833333333334,0.15466666666666667,4.05,1,3,0,0.9944,High risk
CUST0805,22,Female,South,Standard,35,63,0.6,35.24,61.67,4.0,0.08,3.8,0,1.5,0,1,0.2298666666666667,0.14133333333333334,0.10714285714285714,0,2,2,0.9451,High risk
CUST0806,50,Male,East,Standard,47,38,3.4,91.32,1216.08,4.6,0.46,8.7,2,1.6,0,0,0.40893333333333337,0.33066666666666666,0.1142857142857143,1,0,2,0.0358,Low risk
CUST0807,18,Male,North,Premium,2,92,0.5,132.35,11.03,1.6,0.53,3.6,1,1.4,0,1,0.21237499999999998,0.2336666666666667,0.09999999999999999,1,1,1,0.9671,High risk
CUST0808,35,Female,East,Premium,30,53,0.5,89.24,111.55,2.6,0.19,1.0,1,1.1,0,1,0.30645,0.11366666666666667,0.07857142857142858,0,0,1,0.8357,High risk
CUST0809,49,Male,East,Standard,53,94,5.0,77.79,1717.86,7.5,0.17,5.3,1,0.6,1,1,0.23899166666666666,0.24666666666666665,2.0428571428571427,1,0,2,0.9561,High risk
CUST0810,64,Female,East,Basic,34,67,1.8,33.68,171.77,14.2,0.2,5.2,2,1.0,0,0,0.23623333333333332,0.366,0.07142857142857142,0,0,0,0.3735,Low risk
CUST0811,66,Male,West,Basic,22,28,0.5,51.77,47.46,9.9,0.42,3.1,1,0.5,0,0,0.3585583333333333,0.33233333333333337,0.03571428571428571,1,3,0,0.0663,Low risk
CUST0812,28,Female,North,Basic,3,3,1.2,73.32,22.0,4.2,0.21,8.3,0,0.5,0,0,0.4721,0.2436666666666667,0.03571428571428571,0,1,0,0.0368,Low risk
CUST0813,38,Male,South,Basic,6,109,4.1,59.11,121.18,2.6,0.25,1.0,1,0.7,0,1,0.157675,0.13166666666666665,0.049999999999999996,1,2,0,0.9711,High risk
CUST0814,43,Male,North,Basic,15,118,1.3,105.79,171.91,2.0,0.34,6.5,1,10.7,0,1,0.11757500000000003,0.222,0.7642857142857142,1,1,0,0.9811,High risk
CUST0815,42,Female,South,Basic,27,98,2.7,91.01,552.89,0.7,0.21,3.4,0,0.8,1,1,0.19642500000000002,0.12,2.057142857142857,0,2,0,0.9969,High risk
CUST0816,39,Male,West,Premium,10,80,0.5,155.77,64.9,0.6,0.37,2.1,2,5.5,1,1,0.2718916666666667,0.149,2.392857142857143,1,3,1,0.9917,High risk
CUST0817,44,Female,West,Standard,9,22,3.5,45.57,119.62,5.8,0.28,8.8,1,1.0,1,0,0.4258916666666666,0.29800000000000004,2.0714285714285716,0,3,2,0.1714,Low risk
CUST0818,66,Male,West,Basic,33,96,1.5,75.99,313.46,1.5,0.25,5.5,1,1.2,0,1,0.16957499999999998,0.17333333333333334,0.08571428571428572,1,3,0,0.9899,High risk
CUST0819,30,Female,West,Standard,32,38,3.9,33.5,348.4,1.5,0.26,3.4,0,3.2,0,0,0.3695,0.14833333333333334,0.2285714285714286,0,3,2,0.6992,Medium risk
CUST0820,50,Female,South,Basic,48,72,6.6,10.0,264.0,30.0,0.17,3.4,1,0.5,0,0,0.2838333333333334,0.5963333333333334,0.03571428571428571,0,2,0,0.0268,Low risk
CUST0821,51,Female,East,Standard,6,119,3.8,96.68,183.69,1.0,0.38,4.6,0,0.5,0,1,0.15039999999999998,0.19199999999999998,0.03571428571428571,0,0,2,0.9846,High risk
CUST0822,58,Female,South,Standard,41,72,1.4,89.9,430.02,0.8,0.19,3.1,3,7.3,1,1,0.2594166666666667,0.11166666666666666,2.5214285714285714,0,2,2,0.9908,High risk
CUST0823,52,Male,North,Standard,59,62,1.2,49.36,291.22,0.5,0.15,6.6,2,1.4,0,1,0.2554666666666667,0.14133333333333334,0.09999999999999999,1,1,2,0.9317,High risk
CUST0824,18,Male,West,Standard,36,57,1.6,77.79,373.39,4.3,0.07,4.2,0,0.5,1,1,0.302825,0.14866666666666667,2.0357142857142856,1,3,2,0.9339,High risk
CUST0825,38,Female,West,Premium,59,6,0.7,56.12,193.15,4.9,0.17,6.0,1,0.5,0,0,0.43901666666666667,0.2126666666666667,0.03571428571428571,0,3,1,0.0522,Low risk
CUST0826,65,Female,North,Premium,2,78,0.8,60.17,8.02,2.3,0.06,4.4,2,4.8,1,1,0.20414166666666664,0.115,2.342857142857143,0,1,1,0.9849,High risk
CUST0827,23,Female,South,Standard,29,32,6.3,65.39,995.56,3.8,0.17,5.7,0,4.1,1,0,0.45807500000000007,0.19033333333333335,2.2928571428571427,0,2,2,0.1084,Low risk
CUST0828,45,Male,East,Standard,4,99,1.9,48.1,30.46,7.8,0.35,6.7,0,1.2,1,1,0.14333333333333334,0.3243333333333333,2.085714285714286,1,0,2,0.9715,High risk
CUST0829,34,Male,East,Standard,1,10,2.3,53.5,10.25,8.5,0.14,7.4,1,0.5,0,0,0.4515,0.2823333333333333,0.03571428571428571,1,0,2,0.0433,Low risk
CUST0830,22,Male,North,Basic,19,3,3.6,54.35,309.79,15.8,0.3,5.0,1,3.5,0,0,0.4982916666666667,0.42000000000000004,0.25,1,1,0,0.0206,Low risk
CUST0831,48,Male,East,Basic,26,59,3.6,87.69,683.98,8.7,0.37,2.3,1,0.8,1,1,0.3394083333333333,0.2866666666666667,2.057142857142857,1,0,0,0.9328,High risk
CUST0832,22,Female,South,Basic,25,76,0.5,10.0,10.42,4.2,0.26,3.7,1,1.1,0,1,0.16375000000000003,0.19733333333333336,0.07857142857142858,0,2,0,0.8841,High risk
CUST0833,55,Female,South,Standard,10,49,7.1,68.17,403.34,1.0,0.37,3.9,0,2.3,1,1,0.417725,0.1796666666666667,2.164285714285714,0,2,2,0.7341,Medium risk
CUST0834,20,Female,North,Standard,53,59,0.8,42.37,149.71,0.5,0.76,2.9,0,0.9,0,0,0.25264166666666665,0.27499999999999997,0.0642857142857143,0,1,2,0.1103,Low risk
CUST0835,40,Male,South,Basic,15,31,5.1,43.45,276.99,0.3,0.45,2.5,2,2.0,0,0,0.42212500000000003,0.17333333333333334,0.14285714285714285,1,2,0,0.0871,Low risk
CUST0836,54,Male,West,Premium,59,93,5.9,59.23,1718.16,5.5,0.49,4.3,1,4.3,0,1,0.24260833333333334,0.296,0.3071428571428571,1,3,1,0.8684,High risk
CUST0837,54,Male,North,Premium,22,69,5.0,74.57,683.56,8.2,0.35,2.0,1,3.2,0,1,0.3196416666666667,0.2683333333333333,0.2285714285714286,1,1,1,0.9657,High risk
CUST0838,27,Female,South,Standard,51,62,3.5,68.57,1019.98,3.6,0.38,1.6,1,1.0,2,1,0.311725,0.19533333333333333,4.071428571428571,0,2,2,0.9418,High risk
CUST0839,27,Female,North,Standard,48,52,0.5,43.08,86.16,0.3,0.09,1.0,2,0.7,0,1,0.2713166666666667,0.04533333333333334,0.049999999999999996,0,1,2,0.6907,Medium risk
CUST0840,36,Male,East,Premium,21,89,1.8,96.65,304.45,3.8,0.24,5.0,1,0.7,0,1,0.215375,0.20199999999999996,0.049999999999999996,1,0,1,0.8897,High risk
CUST0841,34,Female,South,Basic,59,41,3.7,47.92,871.74,13.7,0.42,4.7,1,0.9,0,0,0.3680166666666667,0.41700000000000004,0.0642857142857143,0,2,0,0.0078,Low risk
CUST0842,38,Male,West,Premium,56,31,2.0,52.96,494.29,4.6,0.27,3.4,2,1.4,0,1,0.3758,0.203,0.09999999999999999,1,3,1,0.6075,Medium risk
CUST0843,31,Male,South,Basic,22,85,8.0,83.53,1225.11,8.3,0.29,6.0,0,1.1,0,1,0.326275,0.30533333333333335,0.07857142857142858,1,2,0,0.8607,High risk
CUST0844,26,Female,North,Premium,36,84,1.5,84.61,380.74,8.1,0.19,2.0,3,0.5,0,1,0.21675833333333336,0.21866666666666665,0.03571428571428571,0,1,1,0.9006,High risk
CUST0845,63,Male,North,Basic,34,103,1.4,56.65,224.71,13.5,0.18,4.8,2,0.5,0,1,0.12837500000000002,0.343,0.03571428571428571,1,1,0,0.9613,High risk
CUST0846,18,Female,South,Premium,30,22,1.2,10.0,30.0,7.4,0.43,4.1,1,0.8,0,0,0.35600000000000004,0.30700000000000005,0.05714285714285715,0,2,1,0.0538,Low risk
CUST0847,68,Male,West,Premium,25,4,1.6,48.44,161.47,6.9,0.15,2.5,0,1.7,1,1,0.4550333333333334,0.19333333333333333,2.1214285714285714,1,3,1,0.7316,Medium risk
CUST0848,62,Female,West,Basic,45,13,3.3,79.86,988.27,1.3,0.75,3.0,0,1.8,1,0,0.48096666666666665,0.2866666666666666,2.1285714285714286,0,3,0,0.036,Low risk
CUST0849,30,Female,West,Standard,28,45,4.9,95.66,1093.71,0.3,0.08,2.9,1,1.3,0,1,0.41546666666666665,0.06766666666666667,0.09285714285714286,0,3,2,0.8332,High risk
CUST0850,21,Female,North,Premium,1,42,4.3,72.62,26.02,3.6,0.31,4.5,2,2.7,0,0,0.39576666666666666,0.213,0.19285714285714287,0,1,1,0.3787,Low risk
CUST0851,18,Male,South,Standard,49,114,6.6,60.63,1633.98,0.7,0.2,5.2,1,2.7,0,1,0.186025,0.14100000000000001,0.19285714285714287,1,2,2,0.9576,High risk
CUST0852,66,Male,East,Premium,45,49,8.7,143.8,4691.47,16.4,0.19,3.1,1,1.1,0,0,0.50875,0.37166666666666665,0.07857142857142858,1,0,1,0.0395,Low risk
CUST0853,57,Female,North,Standard,4,20,6.8,63.83,144.68,1.7,0.31,2.6,3,0.5,0,0,0.505525,0.156,0.03571428571428571,0,1,2,0.0178,Low risk
CUST0854,49,Female,West,Basic,7,116,0.5,93.37,27.23,9.6,0.35,4.3,2,1.5,1,1,0.09989166666666667,0.32233333333333336,2.107142857142857,0,3,0,0.9956,High risk
CUST0855,51,Male,South,Basic,49,77,5.3,34.95,756.38,2.5,0.02,1.0,2,1.0,0,0,0.2652083333333333,0.061,0.07142857142857142,1,2,0,0.2116,Low risk
CUST0856,45,Male,West,Basic,9,81,0.9,42.29,28.55,2.0,0.26,4.1,3,0.5,0,1,0.18099166666666666,0.166,0.03571428571428571,1,3,0,0.8815,High risk
CUST0857,48,Male,East,Premium,36,54,0.6,94.42,169.96,13.7,0.2,7.1,1,8.0,0,1,0.30918333333333337,0.383,0.5714285714285714,1,0,1,0.807,High risk
CUST0858,25,Female,West,Basic,19,36,4.1,106.34,690.32,2.3,0.81,2.6,1,0.9,1,0,0.44036666666666663,0.316,2.0642857142857145,0,3,0,0.2116,Low risk
CUST0859,56,Male,West,Standard,1,97,1.5,63.31,7.91,2.5,0.26,3.6,1,2.0,0,1,0.155675,0.16766666666666669,0.14285714285714285,1,3,2,0.9918,High risk
CUST0860,43,Male,East,Standard,10,1,0.5,19.54,8.14,0.6,0.05,6.0,0,1.3,0,0,0.4217,0.10500000000000001,0.09285714285714286,1,0,2,0.132,Low risk
CUST0861,51,Female,South,Standard,36,15,0.6,69.97,125.95,5.6,0.36,5.5,1,0.5,1,0,0.4188083333333334,0.2746666666666666,2.0357142857142856,0,2,2,0.0889,Low risk
CUST0862,20,Male,North,Premium,9,77,0.5,80.68,30.26,1.7,0.55,4.1,0,0.5,1,1,0.21931666666666666,0.248,2.0357142857142856,1,1,1,0.8337,High risk
CUST0863,67,Male,South,Premium,45,17,9.3,77.96,2718.86,4.4,0.37,3.9,2,2.0,2,0,0.5710500000000001,0.23633333333333334,4.142857142857143,1,2,1,0.0484,Low risk
CUST0864,29,Male,East,Standard,46,24,0.5,58.1,111.36,4.5,0.02,1.5,1,0.6,0,0,0.3771666666666667,0.101,0.04285714285714286,1,0,2,0.0992,Low risk
CUST0865,18,Female,West,Premium,42,58,0.9,70.41,221.79,6.4,0.14,5.0,1,0.6,0,0,0.28109166666666663,0.21533333333333332,0.04285714285714286,0,3,1,0.1836,Low risk
CUST0866,61,Female,South,Premium,32,72,2.2,52.51,308.06,6.8,0.59,1.3,0,6.3,0,1,0.24225833333333335,0.30766666666666664,0.45,0,2,1,0.964,High risk
CUST0867,22,Female,North,Standard,32,114,1.8,41.64,199.87,3.6,0.35,1.0,1,1.2,0,1,0.08620000000000003,0.17833333333333334,0.08571428571428572,0,1,2,0.9693,High risk
CUST0868,47,Female,East,Premium,6,91,9.7,97.67,473.7,2.0,0.28,6.0,2,0.5,0,0,0.3478083333333333,0.19733333333333336,0.03571428571428571,0,0,1,0.2135,Low risk
